일여덟째,,,,NR,*,F,추가-일여덟째,*,*,*,*
일천,,,,NR,*,T,추가-일천,*,*,*,*
일큰,,,,NR,*,T,추가-일큰,*,*,*,*
일훈,,,,NR,*,T,추가-일훈,*,*,*,*
일흔,,,,NR,*,T,추가-일흔,*,*,*,*
잇여덜,,,,NR,*,T,추가-잇여덜,*,*,*,*
준순,,,,NR,*,T,추가-준순,*,*,*,*
즈믄,,,,NR,*,T,추가-즈믄,*,*,*,*
찰나,,,,NR,*,F,추가-찰나,*,*,*,*
천만,,,,NR,*,T,추가-천만,*,*,*,*
첫재,,,,NR,*,F,추가-첫재,*,*,*,*
첫짜,,,,NR,*,F,추가-첫짜,*,*,*,*
첫째,,,,NR,*,F,추가-첫째,*,*,*,*
첫차,,,,NR,*,F,추가-첫차,*,*,*,*
청정,,,,NR,*,T,추가-청정,*,*,*,*
칠십,,,,NR,*,T,추가-칠십,*,*,*,*
탄지,,,,NR,*,F,추가-탄지,*,*,*,*
팔십,,,,NR,*,T,추가-팔십,*,*,*,*
하나,,,,NR,*,F,추가-하나,*,*,*,*
하나둘,,,,NR,*,T,추가-하나둘,*,*,*,*
하낙,,,,NR,*,T,추가-하낙,*,*,*,*
하내,,,,NR,*,F,추가-하내,*,*,*,*
하내기,,,,NR,*,F,추가-하내기,*,*,*,*
하내이,,,,NR,*,F,추가-하내이,*,*,*,*
한둘,,,,NR,*,T,추가-한둘,*,*,*,*
한나,,,,NR,*,F,추가-한나,*,*,*,*
한내,,,,NR,*,F,추가-한내,*,*,*,*
한두째,,,,NR,*,F,추가-한두째,*,*,*,*
항하사,,,,NR,*,F,추가-항하사,*,*,*,*
허공,,,,NR,*,T,추가-허공,*,*,*,*
혀나믄,,,,NR,*,T,추가-혀나믄,*,*,*,*
구백,,,,NR,*,T,추가-구백,*,*,*,*
구십,,,,NR,*,T,추가-구십,*,*,*,*
기백만,,,,NR,*,T,추가-기백만,*,*,*,*
기십만,,,,NR,*,T,추가-기십만,*,*,*,*
기천,,,,NR,*,T,추가-기천,*,*,*,*
너댓,,,,NR,*,T,추가-너댓,*,*,*,*
너더댓,,,,NR,*,T,추가-너더댓,*,*,*,*
너덧,,,,NR,*,T,추가-너덧,*,*,*,*
네댓,,,,NR,*,T,추가-네댓,*,*,*,*
네째,,,,NR,*,F,추가-네째,*,*,*,*
다섯,,,,NR,*,T,추가-다섯,*,*,*,*
다섯째,,,,NR,*,F,추가-다섯째,*,*,*,*
대여섯,,,,NR,*,T,추가-대여섯,*,*,*,*
두셋,,,,NR,*,T,추가-두셋,*,*,*,*
